"zvit_date","registration_area","is_medical","medical_comsum","medical_percent","medical_total","percent_total"
2020-10-31,"м. Київ",18,2463,4.72581449787022,5357,4.48690029482712
2020-10-31,"Одеська",8,903,3.44367325146823,2512,3.27070557139695
2020-10-31,"Полтавська",8,518,5.1044540796216,1482,3.72212176009644
2020-10-31,"Рівненська",9,1449,7.37254502900173,2652,6.14201676779842
2020-10-31,"Сумська",45,1082,6.21982064842492,2309,5.3411982419616
2020-10-31,"Тернопільська",10,1780,8.54495703518794,2709,7.64131783820377
2020-10-31,"Харківська",7,958,2.4567252211822,1166,1.58721515885764
2020-10-31,"Херсонська",4,236,5.55294117647059,366,1.89323401613904
2020-10-31,"Хмельницька",35,1727,9.66748768472906,3262,7.8336255133162
2020-10-31,"Черкаська",13,1252,8.94030277063696,3235,7.596749953034
2020-10-31,"Чернівецька",6,1419,6.42313959804454,2072,4.93145468392993
2020-10-31,"Чернігівська",2,538,5.95659875996457,892,2.82019665496854
2020-11-01,"Вінницька",14,1113,10.2269594780851,1991,8.27136388184953
2020-11-01,"Волинська",19,1637,8.799182971404,2481,7.18401621543362
2020-11-01,"Дніпропетровська",1,628,2.89507652590817,1162,1.8564672801636
2020-11-01,"Донецька",3,696,5.29197080291971,1597,4.00040079156334
2020-11-01,"Житомирська",15,971,6.3199687581359,1850,4.43996448028416
2020-11-01,"Закарпатська",1,1423,8.98812531581607,2249,7.68494788997096
2020-11-01,"Запорізька",10,1242,7.95694791466462,3540,5.94298761038176
2020-11-01,"Івано-Франківська",0,1484,6.29827688651218,2079,4.65986775748067
2020-11-01,"Київська",32,1946,9.59944751381216,4369,6.79851861073074
2020-11-01,"Кіровоградська",1,433,16.120625465376,856,9.42419905317626
2020-11-01,"Луганська",6,376,9.38826466916355,962,7.76432606941081
2020-11-01,"Львівська",22,1712,5.30277218522534,2628,4.00817496873379
2020-11-01,"Миколаївська",7,463,4.98385360602799,1397,4.01794702177227
2020-11-01,"м. Київ",18,2481,4.70652957468604,5357,4.48690029482712
2020-11-01,"Одеська",7,910,3.44201528103487,2512,3.27070557139695
2020-11-01,"Полтавська",1,519,5.04667444574096,1482,3.72212176009644
2020-11-01,"Рівненська",16,1465,7.33967935871743,2652,6.14201676779842
2020-11-01,"Сумська",32,1114,6.19887596683546,2309,5.3411982419616
2020-11-01,"Тернопільська",14,1794,8.54692710814674,2709,7.64131783820377
2020-11-01,"Харківська",4,962,2.43760293931332,1166,1.58721515885764
2020-11-01,"Херсонська",4,240,5.51597333946219,366,1.89323401613904
2020-11-01,"Хмельницька",6,1733,9.68264610571014,3262,7.8336255133162
2020-11-01,"Черкаська",1,1253,8.9429733780601,3235,7.596749953034
2020-11-01,"Чернівецька",18,1437,6.38411302145808,2072,4.93145468392993
2020-11-01,"Чернігівська",4,542,5.86199437594636,892,2.82019665496854
2020-11-02,"Вінницька",18,1131,10.1045296167247,1991,8.27136388184953
2020-11-02,"Волинська",15,1652,8.77976190476191,2481,7.18401621543362
2020-11-02,"Дніпропетровська",0,628,2.85779294653015,1162,1.8564672801636
2020-11-02,"Донецька",16,712,5.16278732506707,1597,4.00040079156334
2020-11-02,"Житомирська",3,974,6.15170845702015,1850,4.43996448028416
2020-11-02,"Закарпатська",32,1455,9.01096178856754,2249,7.68494788997096
2020-11-02,"Запорізька",51,1293,7.97163995067818,3540,5.94298761038176
2020-11-02,"Івано-Франківська",16,1500,6.22561633601727,2079,4.65986775748067
2020-11-02,"Київська",67,2013,9.56749049429658,4369,6.79851861073074
2020-11-02,"Кіровоградська",7,440,16.1172161172161,856,9.42419905317626
2020-11-02,"Луганська",5,381,9.38423645320197,962,7.76432606941081
2020-11-02,"Львівська",16,1728,5.29038973762361,2628,4.00817496873379
2020-11-02,"Миколаївська",8,471,4.97255067567568,1397,4.01794702177227
2020-11-02,"м. Київ",90,2571,4.71552767690107,5357,4.48690029482712
2020-11-02,"Одеська",17,927,3.42686037484751,2512,3.27070557139695
2020-11-02,"Полтавська",15,534,5.03916202698877,1482,3.72212176009644
2020-11-02,"Рівненська",8,1473,7.2769489180911,2652,6.14201676779842
2020-11-02,"Сумська",44,1158,6.26962642122361,2309,5.3411982419616
2020-11-02,"Тернопільська",22,1816,8.56644181329308,2709,7.64131783820377
2020-11-02,"Харківська",3,965,2.4035467882139,1166,1.58721515885764
2020-11-02,"Херсонська",7,247,5.49255058928174,366,1.89323401613904
2020-11-02,"Хмельницька",29,1762,9.65796974347731,3262,7.8336255133162
2020-11-02,"Черкаська",15,1268,8.95733257982481,3235,7.596749953034
2020-11-02,"Чернівецька",10,1447,6.31464106480471,2072,4.93145468392993
2020-11-02,"Чернігівська",9,551,5.85983196852068,892,2.82019665496854
2020-11-03,"Вінницька",18,1149,9.99304226822056,1991,8.27136388184953
2020-11-03,"Волинська",25,1677,8.76954452753229,2481,7.18401621543362
2020-11-03,"Дніпропетровська",12,640,2.84874922104513,1162,1.8564672801636
2020-11-03,"Донецька",15,727,5.0849828635378,1597,4.00040079156334
2020-11-03,"Житомирська",0,974,6.01160350574003,1850,4.43996448028416
2020-11-03,"Закарпатська",34,1489,8.95208320808032,2249,7.68494788997096
2020-11-03,"Запорізька",22,1315,7.93507120444123,3540,5.94298761038176
2020-11-03,"Івано-Франківська",34,1534,6.14411022549766,2079,4.65986775748067
2020-11-03,"Київська",48,2061,9.49769585253456,4369,6.79851861073074
2020-11-03,"Кіровоградська",18,458,16.1723163841808,856,9.42419905317626
2020-11-03,"Луганська",9,390,9.38176569641568,962,7.76432606941081
2020-11-03,"Львівська",8,1736,5.26220066686875,2628,4.00817496873379
2020-11-03,"Миколаївська",0,471,4.9206017551191,1397,4.01794702177227
2020-11-03,"м. Київ",78,2649,4.73763279321816,5357,4.48690029482712
2020-11-03,"Одеська",18,945,3.43074968233799,2512,3.27070557139695
2020-11-03,"Полтавська",16,550,5.03248238631165,1482,3.72212176009644
2020-11-03,"Рівненська",20,1493,7.22093248210486,2652,6.14201676779842
2020-11-03,"Сумська",31,1189,6.31238054788702,2309,5.3411982419616
2020-11-03,"Тернопільська",12,1828,8.56446776611694,2709,7.64131783820377
2020-11-03,"Харківська",5,970,2.36787501525693,1166,1.58721515885764
2020-11-03,"Херсонська",9,256,5.40540540540541,366,1.89323401613904
2020-11-03,"Хмельницька",44,1806,9.58090185676393,3262,7.8336255133162
2020-11-03,"Черкаська",17,1285,8.9217524126918,3235,7.596749953034
2020-11-03,"Чернівецька",10,1457,6.23608971066598,2072,4.93145468392993
2020-11-03,"Чернігівська",12,563,5.88604286461056,892,2.82019665496854
2020-11-04,"Вінницька",21,1170,9.95405819295559,1991,8.27136388184953
2020-11-04,"Волинська",26,1703,8.72706774623347,2481,7.18401621543362
2020-11-04,"Дніпропетровська",17,657,2.84181841775163,1162,1.8564672801636
2020-11-04,"Донецька",26,753,5.02905229412943,1597,4.00040079156334
2020-11-04,"Житомирська",11,985,5.92125037571386,1850,4.43996448028416
2020-11-04,"Закарпатська",28,1517,8.85632552980326,2249,7.68494788997096
2020-11-04,"Запорізька",24,1339,7.90436835891381,3540,5.94298761038176
2020-11-04,"Івано-Франківська",11,1545,6.05716077939389,2079,4.65986775748067
2020-11-04,"Київська",46,2107,9.38906465843768,4369,6.79851861073074
2020-11-04,"Кіровоградська",5,463,15.9710244912039,856,9.42419905317626
2020-11-04,"Луганська",9,399,9.37940761636107,962,7.76432606941081
2020-11-04,"Львівська",11,1747,5.22318892576315,2628,4.00817496873379
2020-11-04,"Миколаївська",8,479,4.88875280669524,1397,4.01794702177227
2020-11-04,"м. Київ",53,2702,4.72873643682184,5357,4.48690029482712
2020-11-04,"Одеська",12,957,3.41944474220174,2512,3.27070557139695
2020-11-04,"Полтавська",14,564,4.98101209926698,1482,3.72212176009644
2020-11-04,"Рівненська",29,1522,7.23900118906064,2652,6.14201676779842
2020-11-04,"Сумська",46,1235,6.38870208473436,2309,5.3411982419616
2020-11-04,"Тернопільська",24,1852,8.60754787135155,2709,7.64131783820377
2020-11-04,"Харківська",3,973,2.325859348855,1166,1.58721515885764
2020-11-04,"Херсонська",5,261,5.29841656516443,366,1.89323401613904
2020-11-04,"Хмельницька",43,1849,9.43800724822623,3262,7.8336255133162
2020-11-04,"Черкаська",21,1306,8.88919139667846,3235,7.596749953034
2020-11-04,"Чернівецька",12,1469,6.17486338797814,2072,4.93145468392993
2020-11-04,"Чернігівська",3,566,5.82124858582742,892,2.82019665496854
2020-11-05,"Вінницька",22,1192,9.90033222591362,1991,8.27136388184953
2020-11-05,"Волинська",23,1726,8.63474911201161,2481,7.18401621543362
2020-11-05,"Дніпропетровська",0,657,2.77672118676303,1162,1.8564672801636
2020-11-05,"Донецька",16,769,4.99415508507598,1597,4.00040079156334
2020-11-05,"Житомирська",13,998,5.80030222015576,1850,4.43996448028416
2020-11-05,"Закарпатська",35,1552,8.81467598114386,2249,7.68494788997096
2020-11-05,"Запорізька",26,1365,7.8448275862069,3540,5.94298761038176
2020-11-05,"Івано-Франківська",31,1576,6.00380952380952,2079,4.65986775748067
2020-11-05,"Київська",43,2150,9.31905855836331,4369,6.79851861073074
2020-11-05,"Кіровоградська",11,474,15.6538969616909,856,9.42419905317626
2020-11-05,"Луганська",17,416,9.49988581868006,962,7.76432606941081
2020-11-05,"Львівська",23,1770,5.20787359872893,2628,4.00817496873379
2020-11-05,"Миколаївська",14,493,4.87154150197628,1397,4.01794702177227
2020-11-05,"м. Київ",61,2763,4.72930181606559,5357,4.48690029482712
2020-11-05,"Одеська",20,977,3.42146734372264,2512,3.27070557139695
2020-11-05,"Полтавська",23,587,4.99531954727257,1482,3.72212176009644
2020-11-05,"Рівненська",26,1548,7.23094170403587,2652,6.14201676779842
2020-11-05,"Сумська",30,1265,6.30796848509026,2309,5.3411982419616
2020-11-05,"Тернопільська",9,1861,8.56735107264524,2709,7.64131783820377
2020-11-05,"Харківська",2,975,2.29293071821645,1166,1.58721515885764
2020-11-05,"Херсонська",3,264,5.15524311657879,366,1.89323401613904
2020-11-05,"Хмельницька",43,1892,9.39937403745839,3262,7.8336255133162
2020-11-05,"Черкаська",56,1362,8.91653027823241,3235,7.596749953034
2020-11-05,"Чернівецька",11,1480,6.11974859411181,2072,4.93145468392993
2020-11-05,"Чернігівська",11,577,5.75675945325751,892,2.82019665496854
2020-11-06,"Вінницька",15,1207,9.83379501385042,1991,8.27136388184953
2020-11-06,"Волинська",24,1750,8.58642853638192,2481,7.18401621543362
2020-11-06,"Дніпропетровська",14,671,2.75270758122744,1162,1.8564672801636
2020-11-06,"Донецька",20,789,4.95571886188054,1597,4.00040079156334
2020-11-06,"Житомирська",5,1003,5.63736510791367,1850,4.43996448028416
2020-11-06,"Закарпатська",40,1592,8.74148912804744,2249,7.68494788997096
2020-11-06,"Запорізька",46,1411,7.80032063685113,3540,5.94298761038176
2020-11-06,"Івано-Франківська",32,1608,5.94652564624089,2079,4.65986775748067
2020-11-06,"Київська",44,2194,9.32228595708519,4369,6.79851861073074
2020-11-06,"Кіровоградська",6,480,15.4988698740717,856,9.42419905317626
2020-11-06,"Луганська",8,424,9.50885848845032,962,7.76432606941081
2020-11-06,"Львівська",21,1791,5.16450878053,2628,4.00817496873379
2020-11-06,"Миколаївська",9,502,4.81211656441718,1397,4.01794702177227
2020-11-06,"м. Київ",45,2808,4.72870566838436,5357,4.48690029482712
2020-11-06,"Одеська",23,1000,3.43088482519642,2512,3.27070557139695
2020-11-06,"Полтавська",22,609,4.91525423728813,1482,3.72212176009644
2020-11-06,"Рівненська",25,1573,7.19085714285714,2652,6.14201676779842
2020-11-06,"Сумська",32,1297,6.26388486429054,2309,5.3411982419616
2020-11-06,"Тернопільська",19,1880,8.57468643101482,2709,7.64131783820377
2020-11-06,"Харківська",9,984,2.26681102997074,1166,1.58721515885764
2020-11-06,"Херсонська",2,266,5.02550538447005,366,1.89323401613904
2020-11-06,"Хмельницька",44,1936,9.3359695230747,3262,7.8336255133162
2020-11-06,"Черкаська",41,1403,8.87469163134923,3235,7.596749953034
2020-11-06,"Чернівецька",15,1495,6.06171187608969,2072,4.93145468392993
2020-11-06,"Чернігівська",6,583,5.71736785329018,892,2.82019665496854
2020-11-07,"Вінницька",13,1220,9.80628566835463,1991,8.27136388184953
2020-11-07,"Волинська",27,1777,8.54737854737855,2481,7.18401621543362
2020-11-07,"Дніпропетровська",7,678,2.72278221758162,1162,1.8564672801636
2020-11-07,"Донецька",25,814,4.99601055668078,1597,4.00040079156334
2020-11-07,"Житомирська",8,1011,5.51344276599226,1850,4.43996448028416
2020-11-07,"Закарпатська",17,1609,8.75265190665288,2249,7.68494788997096
2020-11-07,"Запорізька",32,1443,7.79620725052677,3540,5.94298761038176
2020-11-07,"Івано-Франківська",1,1609,5.89096767107238,2079,4.65986775748067
2020-11-07,"Київська",38,2232,9.21362229102167,4369,6.79851861073074
2020-11-07,"Кіровоградська",5,485,15.2996845425868,856,9.42419905317626
2020-11-07,"Луганська",10,434,9.4388864723793,962,7.76432606941081
2020-11-07,"Львівська",17,1808,5.13300968117423,2628,4.00817496873379
2020-11-07,"Миколаївська",13,515,4.81308411214953,1397,4.01794702177227
2020-11-07,"м. Київ",34,2842,4.71646447715618,5357,4.48690029482712
2020-11-07,"Одеська",19,1019,3.45599457351195,2512,3.27070557139695
2020-11-07,"Полтавська",7,616,4.71236230110159,1482,3.72212176009644
2020-11-07,"Рівненська",25,1598,7.17557251908397,2652,6.14201676779842
2020-11-07,"Сумська",31,1328,6.25353173855717,2309,5.3411982419616
2020-11-07,"Тернопільська",6,1886,8.54166666666667,2709,7.64131783820377
2020-11-07,"Харківська",10,994,2.25826972010178,1166,1.58721515885764
2020-11-07,"Херсонська",11,277,4.9017872942842,366,1.89323401613904
2020-11-07,"Хмельницька",39,1975,9.29761792674889,3262,7.8336255133162
2020-11-07,"Черкаська",38,1441,8.79946262823644,3235,7.596749953034
2020-11-07,"Чернівецька",16,1511,6.01297305901548,2072,4.93145468392993
2020-11-07,"Чернігівська",6,589,5.65747766785131,892,2.82019665496854
2020-11-08,"Вінницька",14,1234,9.79131952709672,1991,8.27136388184953
2020-11-08,"Волинська",11,1788,8.51063829787234,2481,7.18401621543362
2020-11-08,"Дніпропетровська",5,683,2.71182402922258,1162,1.8564672801636
2020-11-08,"Донецька",11,825,4.95703899537343,1597,4.00040079156334
2020-11-08,"Житомирська",8,1019,5.36174690870823,1850,4.43996448028416
2020-11-08,"Закарпатська",1,1610,8.75190258751902,2249,7.68494788997096
2020-11-08,"Запорізька",31,1474,7.74363015497767,3540,5.94298761038176
2020-11-08,"Івано-Франківська",0,1609,5.89010506278142,2079,4.65986775748067
2020-11-08,"Київська",28,2260,9.16947295816935,4369,6.79851861073074
2020-11-08,"Кіровоградська",0,485,15.2324120603015,856,9.42419905317626
2020-11-08,"Луганська",2,436,9.45359930615785,962,7.76432606941081
2020-11-08,"Львівська",13,1821,5.11401932150079,2628,4.00817496873379
2020-11-08,"Миколаївська",8,523,4.80080778410134,1397,4.01794702177227
2020-11-08,"м. Київ",17,2859,4.70601790887543,5357,4.48690029482712
2020-11-08,"Одеська",12,1031,3.45741113346747,2512,3.27070557139695
2020-11-08,"Полтавська",12,628,4.70905818836233,1482,3.72212176009644
2020-11-08,"Рівненська",20,1618,7.13813032161292,2652,6.14201676779842
2020-11-08,"Сумська",15,1343,6.19150799870914,2309,5.3411982419616
2020-11-08,"Тернопільська",11,1897,8.52737570799245,2709,7.64131783820377
2020-11-08,"Харківська",0,994,2.23125098206469,1166,1.58721515885764
2020-11-08,"Херсонська",1,278,4.85674353598882,366,1.89323401613904
2020-11-08,"Хмельницька",0,1975,9.29411764705882,3262,7.8336255133162
2020-11-08,"Черкаська",57,1498,8.81850827103079,3235,7.596749953034
2020-11-08,"Чернівецька",5,1516,5.94020610477646,2072,4.93145468392993
2020-11-08,"Чернігівська",5,594,5.66523605150215,892,2.82019665496854
2020-11-09,"Вінницька",15,1249,9.75705023045075,1991,8.27136388184953
2020-11-09,"Волинська",16,1804,8.47824043613122,2481,7.18401621543362
2020-11-09,"Дніпропетровська",11,694,2.65818906082427,1162,1.8564672801636
2020-11-09,"Донецька",3,828,4.89882854100106,1597,4.00040079156334
2020-11-09,"Житомирська",8,1027,5.22194539075609,1850,4.43996448028416
2020-11-09,"Закарпатська",20,1630,8.74885942783533,2249,7.68494788997096
2020-11-09,"Запорізька",59,1533,7.7303212142605,3540,5.94298761038176
2020-11-09,"Івано-Франківська",14,1623,5.82534725961021,2079,4.65986775748067
2020-11-09,"Київська",57,2317,9.04724716907458,4369,6.79851861073074
2020-11-09,"Кіровоградська",16,501,15.4438964241677,856,9.42419905317626
2020-11-09,"Луганська",7,443,9.47999144018832,962,7.76432606941081
2020-11-09,"Львівська",15,1836,5.07420611889561,2628,4.00817496873379
2020-11-09,"Миколаївська",6,529,4.70305832147937,1397,4.01794702177227
2020-11-09,"м. Київ",67,2926,4.71722447926743,5357,4.48690029482712
2020-11-09,"Одеська",24,1055,3.45358124918162,2512,3.27070557139695
2020-11-09,"Полтавська",16,644,4.65116279069767,1482,3.72212176009644
2020-11-09,"Рівненська",25,1643,7.12767341980825,2652,6.14201676779842
2020-11-09,"Сумська",29,1372,6.15108720017933,2309,5.3411982419616
2020-11-09,"Тернопільська",16,1913,8.54017857142857,2709,7.64131783820377
2020-11-09,"Харківська",5,999,2.2187673514714,1166,1.58721515885764
2020-11-09,"Херсонська",1,279,4.70806614917314,366,1.89323401613904
2020-11-09,"Хмельницька",26,2001,9.31174089068826,3262,7.8336255133162
2020-11-09,"Черкаська",49,1547,8.75396106835672,3235,7.596749953034
2020-11-09,"Чернівецька",4,1520,5.86329270174356,2072,4.93145468392993
2020-11-09,"Чернігівська",13,607,5.65282175451667,892,2.82019665496854
2020-11-10,"Вінницька",8,1257,9.65882895343476,1991,8.27136388184953
2020-11-10,"Волинська",24,1828,8.45630753573576,2481,7.18401621543362
2020-11-10,"Дніпропетровська",12,706,2.61947165330959,1162,1.8564672801636
2020-11-10,"Донецька",32,860,4.92977930639152,1597,4.00040079156334
2020-11-10,"Житомирська",15,1042,5.15586343394359,1850,4.43996448028416
2020-11-10,"Закарпатська",24,1654,8.70251499526465,2249,7.68494788997096
2020-11-10,"Запорізька",57,1590,7.65969746603719,3540,5.94298761038176
2020-11-10,"Івано-Франківська",9,1632,5.77740016992353,2079,4.65986775748067
2020-11-10,"Київська",72,2389,9.01917849592268,4369,6.79851861073074
2020-11-10,"Кіровоградська",17,518,15.375482338973,856,9.42419905317626
2020-11-10,"Луганська",7,450,9.44584382871536,962,7.76432606941081
2020-11-10,"Львівська",15,1851,5.04387160063219,2628,4.00817496873379
2020-11-10,"Миколаївська",12,541,4.71665213600697,1397,4.01794702177227
2020-11-10,"м. Київ",57,2983,4.70950426270919,5357,4.48690029482712
2020-11-10,"Одеська",26,1081,3.47141939627489,2512,3.27070557139695
2020-11-10,"Полтавська",30,674,4.61422605600055,1482,3.72212176009644
2020-11-10,"Рівненська",30,1673,7.10795768364702,2652,6.14201676779842
2020-11-10,"Сумська",37,1409,6.14907916557563,2309,5.3411982419616
2020-11-10,"Тернопільська",15,1928,8.54231280460789,2709,7.64131783820377
2020-11-10,"Харківська",3,1002,2.20602804869994,1166,1.58721515885764
2020-11-10,"Херсонська",5,284,4.611886976291,366,1.89323401613904
2020-11-10,"Хмельницька",47,2048,9.27116342236306,3262,7.8336255133162
2020-11-10,"Черкаська",34,1581,8.70067690275714,3235,7.596749953034
2020-11-10,"Чернівецька",6,1526,5.77811435062476,2072,4.93145468392993
2020-11-10,"Чернігівська",18,625,5.65559677857207,892,2.82019665496854
2020-11-11,"Вінницька",26,1283,9.69619105199516,1991,8.27136388184953
2020-11-11,"Волинська",22,1850,8.38431905733061,2481,7.18401621543362
2020-11-11,"Дніпропетровська",15,721,2.59175383730544,1162,1.8564672801636
2020-11-11,"Донецька",14,874,4.88869001006824,1597,4.00040079156334
2020-11-11,"Житомирська",10,1052,5.09591164503003,1850,4.43996448028416
2020-11-11,"Закарпатська",35,1689,8.73500206868018,2249,7.68494788997096
2020-11-11,"Запорізька",33,1623,7.64988687782805,3540,5.94298761038176
2020-11-11,"Івано-Франківська",28,1660,5.68571037128374,2079,4.65986775748067
2020-11-11,"Київська",82,2471,8.94091254477693,4369,6.79851861073074
2020-11-11,"Кіровоградська",7,525,15,856,9.42419905317626
2020-11-11,"Луганська",9,459,9.4639175257732,962,7.76432606941081
2020-11-11,"Львівська",21,1872,5.00682018775576,2628,4.00817496873379
2020-11-11,"Миколаївська",7,548,4.67497014161406,1397,4.01794702177227
2020-11-11,"м. Київ",57,3040,4.70923567865663,5357,4.48690029482712
2020-11-11,"Одеська",36,1117,3.48528815251646,2512,3.27070557139695
2020-11-11,"Полтавська",22,696,4.58800263678313,1482,3.72212176009644
2020-11-11,"Рівненська",35,1708,7.11370262390671,2652,6.14201676779842
2020-11-11,"Сумська",22,1431,6.0813395095831,2309,5.3411982419616
2020-11-11,"Тернопільська",29,1957,8.57957036387549,2709,7.64131783820377
2020-11-11,"Харківська",12,1014,2.1998524753764,1166,1.58721515885764
2020-11-11,"Херсонська",4,288,4.52830188679245,366,1.89323401613904
2020-11-11,"Хмельницька",42,2090,9.21070027764312,3262,7.8336255133162
2020-11-11,"Черкаська",26,1607,8.73369565217391,3235,7.596749953034
2020-11-11,"Чернівецька",7,1533,5.71567055665337,2072,4.93145468392993
2020-11-11,"Чернігівська",6,631,5.50082817539883,892,2.82019665496854
2020-11-12,"Вінницька",18,1301,9.68726731198809,1991,8.27136388184953
2020-11-12,"Волинська",25,1875,8.35263720598717,2481,7.18401621543362
2020-11-12,"Дніпропетровська",6,727,2.5488202503243,1162,1.8564672801636
2020-11-12,"Донецька",25,899,4.90613403187077,1597,4.00040079156334
2020-11-12,"Житомирська",14,1066,5.03733106511672,1850,4.43996448028416
2020-11-12,"Закарпатська",27,1716,8.70447397788374,2249,7.68494788997096
2020-11-12,"Запорізька",39,1662,7.6060592192577,3540,5.94298761038176
2020-11-12,"Івано-Франківська",14,1674,5.64092195713708,2079,4.65986775748067
2020-11-12,"Київська",61,2532,8.85221829877985,4369,6.79851861073074
2020-11-12,"Кіровоградська",4,529,14.7806649902207,856,9.42419905317626
2020-11-12,"Луганська",11,470,9.39248601119105,962,7.76432606941081
2020-11-12,"Львівська",27,1899,4.99368886083938,2628,4.00817496873379
2020-11-12,"Миколаївська",14,562,4.66854959295564,1397,4.01794702177227
2020-11-12,"м. Київ",53,3093,4.71551408708379,5357,4.48690029482712
2020-11-12,"Одеська",12,1129,3.44091920392551,2512,3.27070557139695
2020-11-12,"Полтавська",29,725,4.58135860979463,1482,3.72212176009644
2020-11-12,"Рівненська",36,1744,7.09317932240615,2652,6.14201676779842
2020-11-12,"Сумська",32,1463,6.06676342525399,2309,5.3411982419616
2020-11-12,"Тернопільська",10,1967,8.54511490507841,2709,7.64131783820377
2020-11-12,"Харківська",5,1019,2.18322834983074,1166,1.58721515885764
2020-11-12,"Херсонська",3,291,4.41779262183088,366,1.89323401613904
2020-11-12,"Хмельницька",50,2140,9.21063957992597,3262,7.8336255133162
2020-11-12,"Черкаська",59,1666,8.78043638663434,3235,7.596749953034
2020-11-12,"Чернівецька",17,1550,5.68765595185674,2072,4.93145468392993
2020-11-12,"Чернігівська",18,649,5.40248064596687,892,2.82019665496854
2020-11-13,"Вінницька",14,1315,9.58035844382923,1991,8.27136388184953
2020-11-13,"Волинська",33,1908,8.31771219320807,2481,7.18401621543362
2020-11-13,"Дніпропетровська",6,733,2.50341530054645,1162,1.8564672801636
2020-11-13,"Донецька",24,923,4.91506469993077,1597,4.00040079156334
2020-11-13,"Житомирська",9,1075,4.95985973978038,1850,4.43996448028416
2020-11-13,"Закарпатська",22,1738,8.68045150334632,2249,7.68494788997096
2020-11-13,"Запорізька",47,1709,7.52863436123348,3540,5.94298761038176
2020-11-13,"Івано-Франківська",31,1705,5.60449674577608,2079,4.65986775748067
2020-11-13,"Київська",45,2577,8.74507940817158,4369,6.79851861073074
2020-11-13,"Кіровоградська",11,540,14.6500271296799,856,9.42419905317626
2020-11-13,"Луганська",8,478,9.32864949258392,962,7.76432606941081
2020-11-13,"Львівська",32,1931,4.94342327581793,2628,4.00817496873379
2020-11-13,"Миколаївська",9,571,4.60075739263557,1397,4.01794702177227
2020-11-13,"м. Київ",60,3153,4.72274647254426,5357,4.48690029482712
2020-11-13,"Одеська",20,1149,3.4224949362564,2512,3.27070557139695
2020-11-13,"Полтавська",15,740,4.58800917601835,1482,3.72212176009644
2020-11-13,"Рівненська",26,1770,7.05572829466635,2652,6.14201676779842
2020-11-13,"Сумська",32,1495,6.05557355800389,2309,5.3411982419616
2020-11-13,"Тернопільська",14,1981,8.49048517058118,2709,7.64131783820377
2020-11-13,"Харківська",6,1025,2.15694114181099,1166,1.58721515885764
2020-11-13,"Херсонська",3,294,4.31844888366628,366,1.89323401613904
2020-11-13,"Хмельницька",30,2170,9.12761840666274,3262,7.8336255133162
2020-11-13,"Черкаська",49,1715,8.72640309367527,3235,7.596749953034
2020-11-13,"Чернівецька",17,1567,5.66973008177147,2072,4.93145468392993
2020-11-13,"Чернігівська",19,668,5.30369194124653,892,2.82019665496854
2020-11-14,"Вінницька",5,1320,9.51214239388917,1991,8.27136388184953
2020-11-14,"Волинська",20,1928,8.28036419859131,2481,7.18401621543362
2020-11-14,"Дніпропетровська",11,744,2.47851289226464,1162,1.8564672801636
2020-11-14,"Донецька",8,931,4.87052053361235,1597,4.00040079156334
2020-11-14,"Житомирська",15,1090,4.89579590370104,1850,4.43996448028416
2020-11-14,"Закарпатська",4,1742,8.66235703630035,2249,7.68494788997096
2020-11-14,"Запорізька",20,1729,7.50434027777778,3540,5.94298761038176
2020-11-14,"Івано-Франківська",13,1718,5.5782843041756,2079,4.65986775748067
2020-11-14,"Київська",50,2627,8.63434675431389,4369,6.79851861073074
2020-11-14,"Кіровоградська",5,545,14.3761540490636,856,9.42419905317626
2020-11-14,"Луганська",0,478,9.26715781310586,962,7.76432606941081
2020-11-14,"Львівська",24,1955,4.93226026187653,2628,4.00817496873379
2020-11-14,"Миколаївська",19,590,4.6252743806836,1397,4.01794702177227
2020-11-14,"м. Київ",22,3175,4.71103197566585,5357,4.48690029482712
2020-11-14,"Одеська",22,1171,3.40179531127444,2512,3.27070557139695
2020-11-14,"Полтавська",12,752,4.51814467676039,1482,3.72212176009644
2020-11-14,"Рівненська",12,1782,7.01906412478336,2652,6.14201676779842
2020-11-14,"Сумська",26,1521,6.00142045454546,2309,5.3411982419616
2020-11-14,"Тернопільська",23,2004,8.50413749204328,2709,7.64131783820377
2020-11-14,"Харківська",3,1028,2.13326692813713,1166,1.58721515885764
2020-11-14,"Херсонська",1,295,4.17610419026048,366,1.89323401613904
2020-11-14,"Хмельницька",35,2205,9.109688080975,3262,7.8336255133162
2020-11-14,"Черкаська",38,1753,8.69543650793651,3235,7.596749953034
2020-11-14,"Чернівецька",12,1579,5.62802965497576,2072,4.93145468392993
2020-11-14,"Чернігівська",8,676,5.21725708111446,892,2.82019665496854
2020-11-15,"Вінницька",11,1331,9.51461862892273,1991,8.27136388184953
2020-11-15,"Волинська",9,1937,8.24115044247788,2481,7.18401621543362
2020-11-15,"Дніпропетровська",0,744,2.46643460964694,1162,1.8564672801636
2020-11-15,"Донецька",3,934,4.85320862561704,1597,4.00040079156334
2020-11-15,"Житомирська",10,1100,4.78635453833435,1850,4.43996448028416
2020-11-15,"Закарпатська",1,1743,8.65313011964454,2249,7.68494788997096
2020-11-15,"Запорізька",18,1747,7.42835275108428,3540,5.94298761038176
2020-11-15,"Івано-Франківська",2,1720,5.57572614107884,2079,4.65986775748067
2020-11-15,"Київська",36,2663,8.5276034328167,4369,6.79851861073074
